ros_time,state,stage,phase,progress,energy_min_remaining_fraction,energy_min_usable_margin_wh,energy_max_required_to_land_wh,energy_all_reserve_safe,energy_return_level,energy_return_action,energy_return_safety_override,energy_return_slots,energy_landing_order,energy_return_control_mode,energy_return_control_applied,energy_alternate_landing,energy_diversion_state,dynamic_action,dynamic_risk,speed_scale,avoidance_state,avoidance_offset_x,avoidance_offset_y,avoidance_offset_z,avoidance_failure,avoidance_algorithm,orca_max_command_speed_mps,planner_viable,planner_reason,planner_time_ms,planner_rejections,mpc_viable,mpc_total_solve_ms,mpc_max_solve_ms,mpc_solver_retries,mpc_warm_started_vehicles,mpc_rejections,mpc_consensus_strength,predicted_separation_m,dynamic_clearance_m,dynamic_time_to_conflict_s,safety_level,safety_message,min_separation_m,min_clearance_m,max_tracking_error_m,track_count,observed_track_count,mean_track_confidence,max_occlusion_s,track_ids,uav0_x,uav0_y,uav0_z,uav1_x,uav1_y,uav1_z,uav2_x,uav2_y,uav2_z
38.6,RUNNING,4,OUTBOUND,0.078,0.9885,157.7002,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.997,14.928,0.700,0,0,0.0,0.0,[],0.5059962868690491,-2.7096633911132812,8.329459190368652,0.24335509538650513,3.291736364364624,8.310795783996582,-0.09430191665887833,-2.7380099296569824,8.322714805603027
38.8,RUNNING,4,OUTBOUND,0.078,0.9885,157.7002,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.000,14.857,0.766,0,0,0.0,0.0,[],0.5488860607147217,-2.6228935718536377,8.385004997253418,0.2885611951351166,3.3710081577301025,8.368008613586426,-0.04936123266816139,-2.6541361808776855,8.37720775604248
39.0,RUNNING,4,OUTBOUND,0.079,0.9885,157.7002,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.002,14.781,0.830,0,0,0.0,0.0,[],0.5996459126472473,-2.524202346801758,8.44370174407959,0.3425765037536621,3.459528684616089,8.43242073059082,0.005965190939605236,-2.561612844467163,8.441397666931152
39.2,RUNNING,4,OUTBOUND,0.08,0.9883,157.6691,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.010,14.600,0.950,0,0,0.0,0.0,[],0.6537504196166992,-2.4190378189086914,8.50913143157959,0.3974904417991638,3.559715509414673,8.49873161315918,0.06401608884334564,-2.458239793777466,8.508151054382324
39.4,RUNNING,4,OUTBOUND,0.081,0.9883,157.6691,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.010,14.600,0.950,0,0,0.0,0.0,[],0.7162539958953857,-2.2964091300964355,8.589231491088867,0.46338725090026855,3.6668081283569336,8.574307441711426,0.13069656491279602,-2.34671688079834,8.584131240844727
39.6,RUNNING,4,OUTBOUND,0.081,0.9882,157.6369,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.015,14.494,1.005,0,0,0.0,0.0,[],0.7792839407920837,-2.178725481033325,8.664884567260742,0.5292880535125732,3.7859487533569336,8.653387069702148,0.1985880732536316,-2.2255401611328125,8.662705421447754
39.8,RUNNING,4,OUTBOUND,0.082,0.9882,157.6369,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.019,14.382,1.060,0,0,0.0,0.0,[],0.8572585582733154,-2.0469298362731934,8.752373695373535,0.6061317920684814,3.913365125656128,8.742766380310059,0.2717713415622711,-2.0973024368286133,8.750154495239258
40.0,RUNNING,4,OUTBOUND,0.083,0.9882,157.6369,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.015,14.258,1.113,0,0,0.0,0.0,[],0.9367642402648926,-1.911069393157959,8.840300559997559,0.6825243830680847,4.05219030380249,8.833407402038574,0.34707507491111755,-1.9597434997558594,8.838515281677246
40.2,RUNNING,4,OUTBOUND,0.084,0.988,157.6037,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.011,14.130,1.168,0,0,0.0,0.0,[],1.022042989730835,-1.7610210180282593,8.938369750976562,0.7672773599624634,4.2035980224609375,8.936091423034668,0.42530936002731323,-1.814146637916565,8.936162948608398
40.4,RUNNING,4,OUTBOUND,0.084,0.988,157.6037,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.004,13.990,1.219,0,0,0.0,0.0,[],1.1049214601516724,-1.6169393062591553,9.02999496459961,0.8510241508483887,4.361807346343994,9.035555839538574,0.5080884099006653,-1.6601941585540771,9.03226089477539
40.6,RUNNING,4,OUTBOUND,0.085,0.9878,157.5695,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.003,13.849,1.270,0,0,0.0,0.0,[],1.20189368724823,-1.4537445306777954,9.131769180297852,0.9371655583381653,4.526401042938232,9.14336109161377,0.5972299575805664,-1.4999136924743652,9.131946563720703
40.8,RUNNING,4,OUTBOUND,0.086,0.9878,157.5695,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.996,13.703,1.322,0,0,0.0,0.0,[],1.3005614280700684,-1.2871313095092773,9.234687805175781,1.026168704032898,4.697324275970459,9.248767852783203,0.6920097470283508,-1.3306137323379517,9.234635353088379
41.0,RUNNING,4,OUTBOUND,0.087,0.9878,157.5695,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.992,13.554,1.370,0,0,0.0,0.0,[],1.4092187881469727,-1.1049270629882812,9.352180480957031,1.1245653629302979,4.8753228187561035,9.356854438781738,0.7965015172958374,-1.1501102447509766,9.348772048950195
41.2,RUNNING,4,OUTBOUND,0.087,0.9877,157.534,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.987,13.395,1.408,0,0,0.0,0.0,[],1.5105637311935425,-0.9334014058113098,9.463132858276367,1.2254019975662231,5.058804512023926,9.467753410339355,0.9036036729812622,-0.9634702801704407,9.465560913085938
41.4,RUNNING,4,OUTBOUND,0.088,0.9877,157.534,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.993,13.232,1.447,0,0,0.0,0.0,[],1.6226434707641602,-0.7460438013076782,9.586359977722168,1.3342163562774658,5.248447418212891,9.592970848083496,1.0175162553787231,-0.7678793668746948,9.595357894897461
41.6,RUNNING,4,OUTBOUND,0.089,0.9875,157.4977,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.995,13.061,1.477,0,0,0.0,0.0,[],1.7359013557434082,-0.5552265644073486,9.71003246307373,1.4451388120651245,5.444244384765625,9.716442108154297,1.1330091953277588,-0.5692570805549622,9.720807075500488
41.8,RUNNING,4,OUTBOUND,0.09,0.9875,157.4977,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.997,12.887,1.511,0,0,0.0,0.0,[],1.855825662612915,-0.3532717823982239,9.843652725219727,1.5660731792449951,5.650751113891602,9.852839469909668,1.2545578479766846,-0.3659416735172272,9.85154914855957
42.0,RUNNING,4,OUTBOUND,0.09,0.9875,157.4977,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.999,12.702,1.541,0,0,0.0,0.0,[],1.9834619760513306,-0.14455366134643555,9.97711181640625,1.6872481107711792,5.859554767608643,9.983512878417969,1.3813581466674805,-0.15743955969810486,9.987764358520508
42.2,RUNNING,4,OUTBOUND,0.091,0.9873,157.4606,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.998,12.517,1.568,0,0,0.0,0.0,[],2.1105828285217285,0.06569825857877731,10.110605239868164,1.816585659980774,6.073110580444336,10.118603706359863,1.5079121589660645,0.05488618090748787,10.12100601196289
42.4,RUNNING,4,OUTBOUND,0.092,0.9873,157.4606,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.997,12.326,1.597,0,0,0.0,0.0,[],2.243939161300659,0.2851356267929077,10.250323295593262,1.951736330986023,6.293143272399902,10.258440017700195,1.6362290382385254,0.2745633125305176,10.25876522064209
42.6,RUNNING,4,OUTBOUND,0.093,0.9871,157.4228,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.992,12.129,1.619,0,0,0.0,0.0,[],2.376612901687622,0.5057467222213745,10.386488914489746,2.085336685180664,6.515413284301758,10.395545959472656,1.7658894062042236,0.4964630901813507,10.396040916442871
42.8,RUNNING,4,OUTBOUND,0.093,0.9871,157.4228,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.989,11.935,1.642,0,0,0.0,0.0,[],2.516507387161255,0.7354353666305542,10.528225898742676,2.223604440689087,6.743784427642822,10.534713745117188,1.9013252258300781,0.7228453159332275,10.542098045349121
43.0,RUNNING,4,OUTBOUND,0.094,0.9871,157.4228,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.985,11.737,1.656,0,0,0.0,0.0,[],2.65362286567688,0.9644681215286255,10.670954704284668,2.359158515930176,6.973640441894531,10.674072265625,2.0371248722076416,0.952102541923523,10.682794570922852
43.2,RUNNING,4,OUTBOUND,0.095,0.9869,157.3845,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.984,11.545,1.670,0,0,0.0,0.0,[],2.7953691482543945,1.201834797859192,10.823726654052734,2.498626947402954,7.211684226989746,10.826485633850098,2.17732310295105,1.1899629831314087,10.827516555786133
43.4,RUNNING,4,OUTBOUND,0.096,0.9869,157.3845,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.982,11.349,1.674,0,0,0.0,0.0,[],2.940683126449585,1.441158413887024,10.980193138122559,2.6362435817718506,7.449214935302734,10.973508834838867,2.315126895904541,1.4308946132659912,10.973529815673828
43.6,RUNNING,4,OUTBOUND,0.096,0.9867,157.3457,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.974,11.159,1.674,0,0,0.0,0.0,[],3.081150531768799,1.6771018505096436,11.130043983459473,2.776925802230835,7.692115783691406,11.123518943786621,2.453566074371338,1.6698064804077148,11.117949485778809
43.8,RUNNING,4,OUTBOUND,0.097,0.9867,157.3457,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.972,10.969,1.676,0,0,0.0,0.0,[],3.221362829208374,1.9152690172195435,11.288703918457031,2.915670394897461,7.932766437530518,11.2705717086792,2.595968246459961,1.9096379280090332,11.269256591796875
44.0,RUNNING,4,OUTBOUND,0.098,0.9867,157.3457,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.975,10.784,1.669,0,0,0.0,0.0,[],3.3615596294403076,2.154644012451172,11.444480895996094,3.0579006671905518,8.179122924804688,11.423449516296387,2.739330530166626,2.15259051322937,11.418052673339844
44.2,RUNNING,4,OUTBOUND,0.099,0.9865,157.3069,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.978,10.600,1.659,0,0,0.0,0.0,[],3.499202251434326,2.390643835067749,11.589075088500977,3.196815252304077,8.421104431152344,11.570953369140625,2.880748987197876,2.393108367919922,11.56423568725586
44.4,RUNNING,4,OUTBOUND,0.099,0.9865,157.3069,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.982,10.423,1.651,0,0,0.0,0.0,[],3.6452107429504395,2.6393680572509766,11.743267059326172,3.3335633277893066,8.66640567779541,11.723442077636719,3.0239150524139404,2.636113405227661,11.718422889709473
44.6,RUNNING,4,OUTBOUND,0.1,0.9863,157.2682,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.979,10.254,1.637,0,0,0.0,0.0,[],3.7776272296905518,2.865596294403076,11.880904197692871,3.4702630043029785,8.907085418701172,11.870135307312012,3.1658332347869873,2.87673020362854,11.864757537841797
44.8,RUNNING,4,OUTBOUND,0.101,0.9863,157.2682,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.988,10.011,1.626,0,0,0.0,0.0,[],3.925483226776123,3.1114959716796875,12.03383731842041,3.61224102973938,9.151992797851562,12.024654388427734,3.311877727508545,3.121277332305908,12.012368202209473
45.0,RUNNING,4,OUTBOUND,0.102,0.9863,157.2682,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.986,9.735,1.610,0,0,0.0,0.0,[],4.057714939117432,3.336381435394287,12.168644905090332,3.751209259033203,9.390670776367188,12.17081069946289,3.4548873901367188,3.3606786727905273,12.15634822845459
45.2,RUNNING,4,OUTBOUND,0.102,0.9861,157.2296,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,5.997,9.465,1.612,0,0,0.0,0.0,[],4.193604469299316,3.5756304264068604,12.311279296875,3.8886051177978516,9.630020141601562,12.320767402648926,3.6018943786621094,3.6001133918762207,12.305237770080566
45.4,RUNNING,4,OUTBOUND,0.103,0.9861,157.2296,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.008,9.192,1.605,0,0,0.0,0.0,[],4.327485084533691,3.8104143142700195,12.452191352844238,4.025285720825195,9.863225936889648,12.466017723083496,3.7438764572143555,3.8354384899139404,12.449377059936523
45.6,RUNNING,4,OUTBOUND,0.104,0.986,157.1911,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.016,8.927,1.604,0,0,0.0,0.0,[],4.461469650268555,4.045108795166016,12.601582527160645,4.166328430175781,10.09645938873291,12.613533973693848,3.8852880001068115,4.073440074920654,12.596806526184082
45.8,RUNNING,4,OUTBOUND,0.105,0.986,157.1911,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.024,8.660,1.598,0,0,0.0,0.0,[],4.594956398010254,4.276253700256348,12.7463960647583,4.3052496910095215,10.324935913085938,12.755547523498535,4.023510456085205,4.306564807891846,12.741003036499023
46.0,RUNNING,4,OUTBOUND,0.105,0.986,157.1911,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.029,8.400,1.599,0,0,0.0,0.0,[],4.739675045013428,4.519433498382568,12.899909019470215,4.445919990539551,10.554163932800293,12.899405479431152,4.16656494140625,4.540342807769775,12.890130043029785
46.2,RUNNING,4,OUTBOUND,0.106,0.9858,157.1527,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.027,8.137,1.580,0,0,0.0,0.0,[],4.872168064117432,4.746922016143799,13.042250633239746,4.582896709442139,10.779983520507812,13.04391860961914,4.304398059844971,4.770280361175537,13.031822204589844
46.4,RUNNING,4,OUTBOUND,0.107,0.9858,157.1527,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.032,7.881,1.587,0,0,0.0,0.0,[],5.007911205291748,4.979474067687988,13.18435287475586,4.717933654785156,11.003724098205566,13.184651374816895,4.442576885223389,5.001659870147705,13.174759864807129
46.6,RUNNING,4,OUTBOUND,0.108,0.9856,157.1144,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.035,7.624,1.587,0,0,0.0,0.0,[],5.145771503448486,5.213932514190674,13.33492660522461,4.854332447052002,11.229506492614746,13.328649520874023,4.576612949371338,5.229393482208252,13.31739330291748
46.8,RUNNING,4,OUTBOUND,0.108,0.9856,157.1144,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.031,7.374,1.583,0,0,0.0,0.0,[],5.282304286956787,5.444177627563477,13.480515480041504,4.989583492279053,11.453720092773438,13.471684455871582,4.710968494415283,5.455943584442139,13.469756126403809
47.0,RUNNING,4,OUTBOUND,0.109,0.9856,157.1144,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.029,7.126,1.584,0,0,0.0,0.0,[],5.425452709197998,5.6739959716796875,13.63256549835205,5.1276702880859375,11.677833557128906,13.62441349029541,4.844065189361572,5.680569648742676,13.616185188293457
47.2,RUNNING,4,OUTBOUND,0.11,0.9854,157.0761,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.019,6.881,1.580,0,0,0.0,0.0,[],5.564128398895264,5.901473522186279,13.777870178222656,5.263821125030518,11.901931762695312,13.771584510803223,4.986467361450195,5.904538154602051,13.76270580291748
47.4,RUNNING,4,OUTBOUND,0.111,0.9854,157.0761,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.022,6.630,1.585,0,0,0.0,0.0,[],5.7033185958862305,6.129677772521973,13.924335479736328,5.400717735290527,12.125040054321289,13.918323516845703,5.132378101348877,6.128366470336914,13.911865234375
47.6,RUNNING,4,OUTBOUND,0.111,0.9852,157.0377,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.029,6.377,1.592,0,0,0.0,0.0,[],5.8423662185668945,6.355434894561768,14.070825576782227,5.535423278808594,12.349518775939941,14.061666488647461,5.271121978759766,6.352992534637451,14.056717872619629
47.8,RUNNING,4,OUTBOUND,0.112,0.9852,157.0377,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.029,6.132,1.599,0,0,0.0,0.0,[],5.978211879730225,6.580481052398682,14.212309837341309,5.670401573181152,12.575270652770996,14.211851119995117,5.409140110015869,6.580746173858643,14.204665184020996
48.0,RUNNING,4,OUTBOUND,0.113,0.9852,157.0377,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.031,5.889,1.603,0,0,0.0,0.0,[],6.1170830726623535,6.8065643310546875,14.355372428894043,5.804127216339111,12.802490234375,14.358282089233398,5.542574405670166,6.807562828063965,14.349786758422852
48.2,RUNNING,4,OUTBOUND,0.114,0.985,156.9993,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.025,5.657,1.607,0,0,0.0,0.0,[],6.252413749694824,7.032676696777344,14.496851921081543,5.937038421630859,13.031026840209961,14.508588790893555,5.678917407989502,7.0314154624938965,14.501569747924805
48.4,RUNNING,4,OUTBOUND,0.114,0.985,156.9993,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.027,5.432,1.609,0,0,0.0,0.0,[],6.388454437255859,7.257247447967529,14.645158767700195,6.0702595710754395,13.260408401489258,14.654203414916992,5.814218997955322,7.258212566375732,14.650175094604492
48.6,RUNNING,4,OUTBOUND,0.115,0.9848,156.9609,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.026,5.213,1.613,0,0,0.0,0.0,[],6.5224609375,7.482968330383301,14.789737701416016,6.2067365646362305,13.489339828491211,14.806188583374023,5.944904327392578,7.485903263092041,14.793872833251953
48.8,RUNNING,4,OUTBOUND,0.116,0.9848,156.9609,11.127,True,NORMAL,MONITOR,False,{},"[""uav2"", ""uav1"", ""uav0""]",limited,False,{},NONE,NORMAL,SAFE,1.0,IDLE,0.0,0.0,0.0,,,0.0,False,avoidance not required,,{},,,,,,,,,,,0,safe,6.022,5.006,1.617,0,0,0.0,0.0,[],6.659387588500977,7.708097457885742,14.93783187866211,6.342856407165527,13.719571113586426,14.953304290771484,6.074525833129883,7.712619781494141,14.94250774383545
